iteration,hard,exp1,exp2,exp3,exp4,exp5,exp6,exp7,exp8,exp9,exp10,
1.0,1000.0,1000.0,233.33333333333331,4700.0,320.0,1000.0,150.0,914.2857142857142,233.33333333333331,4700.0,75.0,
2.0,1160.0,1160.0,216.66666666666669,3133.333333333333,400.0,975.0,180.0,1525.0,187.5,4650.0,66.66666666666667,
3.0,1400.0,1416.6666666666665,242.8571428571429,2350.0,286.6666666666667,828.5714285714284,175.0,1150.0,146.66666666666669,1800.0,46.666666666666664,
4.0,650.0,677.7777777777777,244.44444444444446,2337.5,247.82608695652172,750.0,146.66666666666669,1327.7777777777778,141.17647058823528,1745.4545454545453,38.095238095238095,
5.0,572.0,612.0,260.0,2320.0,248.14814814814815,818.1818181818181,144.44444444444443,1400.0,133.33333333333331,1606.6666666666667,25.0,
6.0,550.0,603.3333333333334,272.72727272727275,1853.3333333333335,260.7142857142857,675.0,142.85714285714286,1508.695652173913,112.00000000000001,1331.8181818181818,13.33333333333333,
7.0,590.3225806451613,661.2903225806452,169.23076923076923,1882.3529411764707,272.41379310344826,683.3333333333333,139.1304347826087,1309.6774193548388,96.2962962962963,1360.0,-9.375,
8.0,628.125,715.625,148.4848484848485,1733.3333333333333,243.24324324324326,721.0526315789474,137.5,1317.142857142857,82.35294117647058,1429.6296296296296,-32.35294117647059,
9.0,456.86274509803917,531.3725490196078,128.2051282051282,1765.2173913043478,244.73684210526318,719.047619047619,128.57142857142856,1181.8181818181818,63.888888888888886,1489.655172413793,-52.77777777777777,
10.0,459.25925925925924,548.1481481481482,106.25,1788.0,242.49999999999997,740.9090909090909,118.18181818181819,1243.4782608695652,44.18604651162791,1493.75,-59.52380952380953,
11.0,474.5454545454546,580.0,83.92857142857143,1803.703703703704,219.14893617021275,680.7692307692307,111.76470588235294,1297.9166666666665,24.489795918367353,1581.8181818181818,-81.81818181818181,
12.0,489.2857142857142,610.7142857142857,63.07692307692307,1878.5714285714284,214.58333333333331,596.875,102.63157894736842,1208.9285714285713,5.263157894736848,1387.8048780487807,-67.24137931034481,
13.0,488.13559322033893,620.3389830508474,41.7910447761194,1586.111111111111,210.20408163265304,606.060606060606,92.3076923076923,1123.076923076923,-20.338983050847446,1360.0,-93.22033898305084,
14.0,500.0,646.6666666666666,23.943661971830988,1530.0,194.44444444444443,614.7058823529412,81.3953488372093,1094.3661971830986,-45.9016393442623,1310.0,-68.29268292682926,
15.0,484.61538461538464,636.9230769230769,7.8947368421052655,1550.0,184.21052631578948,564.1025641025641,71.11111111111111,1121.9178082191781,-64.61538461538461,1336.5384615384614,-95.18072289156628,
16.0,488.0597014925373,652.2388059701493,-10.256410256410264,1290.7407407407406,167.74193548387095,447.1698113207547,61.702127659574465,1040.9638554216867,-89.3939393939394,1361.111111111111,-121.42857142857144,
17.0,488.40579710144925,663.768115942029,-29.11392405063291,1307.142857142857,145.7142857142857,433.92857142857144,50.0,1071.4285714285713,-113.43283582089553,1186.3636363636363,-142.52873563218392,
18.0,487.3239436619718,673.2394366197183,-39.99999999999999,1322.4137931034481,130.55555555555557,431.57894736842104,33.9622641509434,1056.1797752808989,-138.23529411764704,1127.3972602739725,-166.2921348314607,
19.0,484.93150684931504,682.1917808219177,-52.222222222222214,1295.1612903225805,111.39240506329114,429.3103448275862,16.36363636363637,992.929292929293,-158.57142857142858,1128.9473684210525,-185.8695652173913,
20.0,487.8378378378379,698.6486486486486,-70.32967032967032,1184.5070422535211,95.06172839506173,421.6666666666667,11.428571428571432,1006.9306930693068,-175.34246575342465,1157.142857142857,-201.03092783505156,
21.0,490.66666666666663,714.6666666666666,-85.10638297872339,1208.3333333333335,79.26829268292683,419.672131147541,-9.859154929577475,958.1818181818182,-198.64864864864865,1184.6153846153848,-227.55102040816325,
22.0,493.42105263157896,730.2631578947368,-100.0,1231.5068493150684,64.44444444444444,417.741935483871,-28.767123287671236,966.9642857142858,-208.97435897435898,1105.7471264367816,-247.5247524752475,
23.0,475.3086419753086,712.3456790123456,-110.78431372549021,1254.054054054054,50.0,410.9375,-38.271604938271594,952.1367521367521,-222.22222222222223,1104.4444444444443,-263.8095238095238,
24.0,434.06593406593413,661.5384615384615,-107.89473684210526,1202.5,33.333333333333336,397.0149253731343,-56.62650602409638,959.6638655462184,-239.75903614457832,829.1338582677166,-283.33333333333337,
25.0,422.34042553191495,659.5744680851064,-126.08695652173911,1209.7560975609756,17.59259259259259,339.0243902439024,-74.11764705882354,959.016393442623,-254.6511627906977,840.625,-306.3636363636364,
26.0,417.89473684210526,669.4736842105264,-100.6849315068493,1203.5294117647059,-0.9090909090909038,331.32530120481925,-90.80459770114942,950.7936507936508,-260.43956043956047,846.1538461538462,-322.8070175438597,
27.0,401.01010101010104,660.6060606060606,-120.94594594594597,1172.2222222222222,-18.75,321.1764705882353,-109.09090909090908,955.46875,-270.5263157894737,845.1127819548873,-345.6896551724138,
28.0,390.0990099009901,663.3663366336633,-137.5,1178.2608695652175,-37.16814159292034,300.0,-126.96629213483148,966.6666666666666,-283.67346938775506,855.2238805970148,-368.6440677966102,
29.0,382.3529411764706,671.5686274509804,-158.16993464052288,1159.375,-51.28205128205128,278.35051546391753,-133.6842105263158,950.0,-293.1372549019608,858.0882352941178,-390.8333333333333,
30.0,372.11538461538464,674.0384615384615,-176.77419354838707,1150.5050505050506,-57.48031496062993,267.34693877551024,-149.48453608247422,908.3916083916083,-299.06542056074767,866.4233576642335,-406.4516129032258,
31.0,359.81308411214957,671.0280373831775,-196.7948717948718,1142.1568627450981,-70.45454545454545,256.5656565656566,-164.64646464646466,914.5833333333334,-284.7457627118644,863.5714285714287,-433.6,
32.0,332.17391304347825,642.6086956521739,-208.69565217391303,1154.3689320388348,-83.94160583941606,245.00000000000003,-166.98113207547172,887.4172185430464,-295.08196721311475,871.6312056737589,-460.3174603174603,
33.0,309.91735537190084,626.4462809917355,-218.562874251497,1132.710280373832,-99.28571428571429,233.6633663366337,-169.91150442477877,881.8181818181819,-315.4471544715447,862.0689655172413,-473.0769230769231,
34.0,292.8,620.0,-235.50295857988166,1131.1926605504586,-116.90140845070425,218.09523809523813,-170.49180327868854,876.4331210191083,-335.4838709677419,821.9354838709677,-472.99270072992704,
35.0,279.5275590551181,622.0472440944882,-252.046783625731,1139.090909090909,-134.72222222222223,205.607476635514,-189.4308943089431,875.4716981132075,-355.19999999999993,808.1250000000001,-497.82608695652175,
36.0,262.8787878787879,612.1212121212121,-268.78612716763,1109.5652173913043,-147.6510067114094,187.93103448275863,-208.8709677419355,869.7530864197531,-353.030303030303,807.4074074074074,-517.8571428571429,
37.0,230.06535947712416,550.3267973856209,-277.6536312849162,1107.6923076923076,-148.46625766871165,173.94957983193277,-176.82119205298014,859.0361445783133,-356.52173913043475,793.4131736526946,-537.3239436619718,
38.0,210.36585365853657,526.829268292683,-294.47513812154693,1095.0,-168.90243902439025,159.8360655737705,-162.4277456647399,798.3516483516484,-376.2589928057554,791.7159763313609,-556.25,
39.0,197.59036144578315,527.710843373494,-310.32608695652175,1065.6000000000001,-187.34939759036146,140.15151515151513,-174.30167597765362,796.7391304347826,-386.013986013986,794.1176470588235,-514.2857142857143,
40.0,183.4319526627219,525.4437869822485,-323.936170212766,1037.6923076923076,-207.18562874251498,122.85714285714286,-181.91489361702128,776.9633507853404,-402.7586206896552,778.2857142857143,-537.6543209876544,
41.0,165.1685393258427,508.4269662921348,-320.0,1005.1470588235294,-224.85207100591714,107.80141843971631,-192.8205128205128,771.1340206185567,-422.6027397260274,751.3661202185792,-549.3975903614457,
42.0,150.83798882681566,510.6145251396648,-339.30348258706465,1000.0,-240.11627906976742,92.95774647887323,-209.5959595959596,768.8775510204082,-442.17687074829934,736.1702127659574,-542.8571428571429,
43.0,135.71428571428572,508.2417582417582,-354.9019607843137,993.5714285714286,-257.4712643678161,77.77777777777779,-211.84834123222748,717.8403755868545,-431.21019108280257,713.8461538461539,-562.1468926553672,
44.0,119.68085106382979,498.936170212766,-370.5314009661835,986.6197183098592,-277.1428571428571,63.01369863013699,-230.0469483568075,716.8224299065421,-447.7987421383648,701.5075376884422,-581.0055865921788,
45.0,104.21052631578947,497.89473684210526,-383.8862559241706,978.4722222222222,-291.0614525139665,48.29931972789115,-245.16129032258064,712.9629629629629,-465.21739130434787,692.0792079207921,-592.896174863388,
46.0,87.61904761904762,461.4285714285714,-371.806167400881,912.1794871794872,-311.66666666666663,35.29411764705882,-263.01369863013696,711.9815668202765,-482.2085889570552,674.0384615384615,-611.8918918918919,
47.0,71.68949771689498,447.0319634703197,-385.28138528138527,903.1645569620252,-322.7027027027027,20.645161290322577,-272.5663716814159,693.75,-468.0,635.1351351351352,-627.127659574468,
48.0,55.80357142857143,439.2857142857142,-402.57510729613733,899.37106918239,-298.55769230769226,5.769230769230771,-291.6299559471366,692.0,-487.57062146892656,627.2321428571429,-641.8848167539268,
49.0,39.55555555555556,437.7777777777778,-417.79661016949154,880.9815950920246,-317.61904761904765,-4.907975460122693,-302.1459227467811,663.9830508474577,-507.8212290502793,616.2995594713657,-660.6217616580311,
50.0,29.343629343629342,392.27799227799227,-437.1308016877637,863.4730538922156,-318.552036199095,-18.07228915662651,-316.45569620253167,658.4033613445378,-527.6243093922652,607.8602620087336,-671.5736040609137,
51.0,13.108614232209737,382.39700374531833,-451.6666666666667,859.5238095238095,-336.77130044843045,-29.824561403508774,-334.30962343096235,629.6,-513.9896373056995,597.4137931034483,-690.4522613065327,
52.0,-4.0590405904058935,377.1217712177122,-465.8436213991769,832.1839080459771,-349.56140350877195,-43.35260115606936,-347.1311475409836,623.015873015873,-533.3333333333333,580.2521008403361,-713.5,
53.0,-21.97802197802199,373.6263736263736,-463.3858267716535,822.7272727272726,-351.8828451882845,-56.25,-365.0406504065041,595.8333333333333,-552.7918781725888,571.25,-725.0,
54.0,-38.48920863309353,367.2661870503597,-483.1372549019608,808.9385474860336,-369.4214876033058,-69.27374301675977,-347.58364312267656,586.8913857677903,-569.5,558.1967213114754,-736.0576923076924,
55.0,-54.38596491228069,359.29824561403507,-476.2081784386617,803.3333333333334,-379.91967871485946,-80.87431693989072,-368.1481481481481,573.8970588235294,-583.3333333333333,545.1612903225806,-751.1848341232227,
56.0,-70.6896551724138,353.44827586206895,-495.5719557195572,790.1639344262295,-398.015873015873,-95.1086956521739,-388.56088560885615,566.0583941605839,-588.6255924170616,531.7460317460317,-766.822429906542,
57.0,-77.21518987341771,330.0632911392405,-509.05797101449275,776.8817204301075,-418.1102362204724,-108.06451612903226,-403.2727272727273,553.405017921147,-613.2075471698113,512.3552123552123,-782.0276497695852,
58.0,-97.4763406940063,326.813880126183,-531.4079422382672,762.9629629629629,-440.00000000000006,-112.18274111675126,-421.2996389891697,531.0344827586207,-634.1121495327103,502.6923076923077,-797.7272727272726,
59.0,-115.88785046728974,321.18380062305295,-551.2544802867384,756.3157894736843,-459.92217898832683,-122.7722772277228,-425.43554006968645,517.9661016949152,-641.8181818181818,489.73384030418254,-821.7194570135746,
