iteration,hard,exp1,exp2,exp3,exp4,exp5,exp6,exp7,exp8,exp9,exp10,
0.0,0.0026631174194836284,0.0026631174194836284,0.002580646593491713,0.00297177038915748,0.0020682530640590605,0.0022246950221111086,0.0024301348532918907,0.004545462371674638,0.003992021269537457,0.0033057881344994103,0.0024479816386400372,
1.0,0.0026631174194836284,0.0026631174194836284,0.002580646593491713,0.008888947417245994,0.0020682530640590605,0.0022246950221111086,0.0024301348532918907,0.004545462371674638,0.003992021269537457,0.006600684031352093,0.0024479816386400372,
2.0,0.0026631174194836284,0.0026631174194836284,0.002580646593491713,0.008888947417245994,0.0020682530640590605,0.004444451760423976,0.0024301348532918907,0.004545462371674638,0.003992021269537457,0.006600684031352093,0.0024479816386400372,
3.0,0.0026631174194836284,0.0026631174194836284,0.002580646593491713,0.008888947417245994,0.0020682530640590605,0.004444451760423976,0.0,0.009070356969964279,0.003992021269537457,0.006600684031352093,0.0024479816386400372,
4.0,0.0026631174194836284,0.0026631174194836284,0.002580646593491713,0.008888947417245994,0.0020682530640590605,0.004444451760423976,0.0,0.009070356969964279,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
5.0,0.0026631174194836284,0.0026631174194836284,0.002580646593491713,0.008888947417245994,0.0020682530640590605,0.004444451760423976,0.0,0.009070356969964279,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
6.0,0.005319161477600027,0.0026631174194836284,0.002580646593491713,0.008888947417245994,0.0020682530640590605,0.00221975673831281,0.0,0.009070356969964279,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
7.0,0.005319161477600027,0.0026631174194836284,0.0,0.008888947417245994,0.0020682530640590605,0.00221975673831281,0.0,0.009070356969964279,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
8.0,0.005319161477600027,0.0026631174194836284,0.0,0.008888947417245994,0.0020682530640590605,0.00221975673831281,0.0,0.011325149357053503,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
9.0,0.005319161477600027,0.0026631174194836284,0.0,0.008888947417245994,0.0020682530640590605,0.00221975673831281,0.0,0.011325149357053503,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
10.0,0.005319161477600027,0.0026631174194836284,0.0,0.008888947417245994,0.0,0.006644542718668511,0.0,0.011325149357053503,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
11.0,0.005319161477600027,0.0026631174194836284,0.0,0.0059171770280885185,0.0,0.006644542718668511,0.0,0.011325149357053503,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
12.0,0.005319161477600027,0.0026631174194836284,0.0,0.0059171770280885185,-0.0020639842208514825,0.006644542718668511,-0.0024242436115063915,0.011325149357053503,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
13.0,0.005319161477600027,0.0026631174194836284,0.0,0.0059171770280885185,-0.0020639842208514825,0.006644542718668511,-0.0024242436115063915,0.011325149357053503,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
14.0,0.005319161477600027,0.0026631174194836284,0.0,0.0029542118974313827,-0.0020639842208514825,0.006644542718668511,-0.0024242436115063915,0.011325149357053503,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
15.0,0.005319161477600027,0.0026631174194836284,0.0,0.0029542118974313827,-0.0020639842208514825,0.006644542718668511,-0.0024242436115063915,0.011325149357053503,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
16.0,0.007968169649176881,0.0026631174194836284,0.0025740039951728426,0.0029542118974313827,-0.0020639842208514825,0.006644542718668511,0.0,0.01357486909106885,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
17.0,0.007968169649176881,0.0026631174194836284,0.0025740039951728426,0.0029542118974313827,-0.0020639842208514825,0.006644542718668511,0.0024183808642816527,0.01357486909106885,0.007968169649176881,0.006600684031352093,0.0024479816386400372,
18.0,0.007968169649176881,0.0026631174194836284,0.0025740039951728426,0.0029542118974313827,-0.0020639842208514825,0.006644542718668511,0.004830927269665592,0.01357486909106885,0.007968169649176881,0.006600684031352093,0.00488998529419177,
19.0,0.007968169649176881,0.0026631174194836284,0.0025740039951728426,0.0029542118974313827,-0.0020639842208514825,0.006644542718668511,0.004830927269665592,0.018059181538397466,0.007968169649176881,0.006600684031352093,0.007326040092072881,
20.0,0.010610179112015469,0.0,0.0025740039951728426,0.0029542118974313827,-0.0020639842208514825,0.004424785980355636,0.004830927269665592,0.018059181538397466,0.011928570865273812,0.006600684031352093,0.007326040092072881,
21.0,0.013245226750020723,0.0,0.005141399500418652,0.0029542118974313827,-0.0020639842208514825,0.004424785980355636,0.002412546405383926,0.018059181538397466,0.011928570865273812,0.006600684031352093,0.007326040092072881,
