iteration,hard,exp1,exp2,exp3,exp4,exp5,exp6,exp7,exp8,exp9,exp10,
35.0,764.8648648648648,1181.081081081081,169.14285714285714,-284.3243243243243,-240.83333333333331,-288.5496183206107,-282.9268292682927,-336.8098159509202,627.2058823529412,947.1264367816092,-398.0769230769231,
36.0,726.2820512820513,1146.1538461538462,158.0110497237569,-302.1164021164021,-250.0,-312.1212121212121,-256.551724137931,-361.4457831325301,608.6330935251799,926.8156424581006,-400.9090909090909,
37.0,717.1974522292993,1159.2356687898089,148.0874316939891,-302.970297029703,-264.2857142857143,-322.463768115942,-262.8205128205128,-379.06976744186045,593.6170212765958,920.4419889502763,-422.32142857142856,
38.0,703.7735849056604,1164.7798742138366,136.08247422680412,-321.3592233009709,-278.90625,-342.5531914893617,-258.04597701149424,-405.14285714285717,560.1351351351352,895.7219251336899,-443.859649122807,
39.0,693.75,1176.25,125.88832487309645,-335.84905660377353,-290.8396946564885,-365.034965034965,-289.14285714285717,-433.89830508474574,546.3087248322148,884.2105263157894,-460.6837606837606,
40.0,683.8509316770186,1187.5776397515529,115.57788944723617,-352.5345622119816,-297.79411764705884,-377.7027027027027,-315.7303370786517,-462.5698324022347,526.3157894736843,876.5625,-479.1666666666667,
41.0,669.9386503067485,1192.0245398773004,104.4776119402985,-371.49321266968326,-295.1724137931035,-399.3333333333333,-340.10989010989016,-485.24590163934425,509.7402597402597,860.7142857142858,-492.741935483871,
42.0,653.0120481927711,1189.7590361445782,93.17073170731706,-371.48936170212767,-309.4594594594595,-396.25000000000006,-357.1428571428571,-508.02139037433153,491.08280254777077,791.1627906976745,-506.25,
43.0,639.8809523809524,1194.047619047619,82.03883495145631,-377.327935222672,-314.19354838709677,-412.8048780487805,-382.8125,-523.8341968911917,463.8036809815951,769.2307692307693,-506.66666666666663,
44.0,593.9226519337017,1131.4917127071822,70.33492822966507,-395.25691699604744,-297.6744186046512,-438.78787878787875,-389.16256157635473,-552.8205128205128,446.0606060606061,759.6412556053812,-529.1970802919708,
45.0,553.3678756476684,1081.8652849740931,60.0896860986547,-420.7843137254902,-293.01075268817203,-428.6516853932584,-405.23809523809524,-585.204081632653,423.66863905325437,737.9912663755458,-538.0281690140845,
46.0,536.2244897959184,1081.1224489795918,48.0,-444.1860465116279,-313.82978723404256,-448.61878453038673,-408.96860986547085,-607.0,397.14285714285717,728.1385281385282,-541.8918918918919,
47.0,520.7070707070707,1085.3535353535353,36.12334801762115,-465.2671755725191,-334.7368421052631,-459.3582887700535,-437.7777777777778,-608.5714285714286,378.5310734463277,718.4549356223176,-562.6666666666667,
48.0,507.03517587939695,1094.4723618090452,24.347826086956527,-490.1515151515151,-349.7435897435897,-481.48148148148147,-466.51982378854626,-633.3333333333333,361.7977528089888,695.4166666666666,-582.8947368421052,
49.0,489.1089108910891,1093.5643564356435,12.06896551724138,-508.17843866171,-373.97959183673464,-503.14136125654454,-493.0434782608696,-664.4859813084113,341.2087912087912,681.8930041152264,-589.171974522293,
50.0,464.9038461538462,1077.8846153846152,-0.8583690987124415,-532.4723247232472,-391.0,-515.8163265306122,-521.551724137931,-695.813953488372,323.3695652173913,649.2125984251968,-595.679012345679,
51.0,442.2535211267606,1067.605633802817,-7.63052208835342,-556.7765567765567,-410.3448275862069,-537.3737373737374,-549.5726495726495,-704.5045045045046,303.7433155080214,623.6641221374045,-614.6341463414634,
52.0,408.0,1026.2222222222222,-20.399999999999995,-581.090909090909,-408.3720930232558,-558.5,-571.8487394957983,-731.6964285714287,284.65608465608466,604.4943820224719,-629.3413173652696,
53.0,386.0262008733625,1020.0873362445416,-32.93650793650793,-605.4151624548737,-427.98165137614683,-582.5870646766168,-574.2971887550201,-755.5066079295153,263.21243523316065,592.910447761194,-636.046511627907,
54.0,363.6752136752137,1010.2564102564102,-44.705882352941174,-629.3906810035843,-450.0,-593.6893203883495,-595.2569169960475,-779.1304347826086,243.58974358974362,581.4126394052045,-652.0,
55.0,321.70542635658916,933.3333333333334,-56.20155038759691,-653.3807829181494,-471.62162162162156,-614.4230769230769,-619.140625,-806.4655172413793,223.23232323232324,566.5441176470588,-667.9775280898876,
56.0,296.6292134831461,912.7340823970037,-63.837638376383765,-674.2957746478874,-481.65938864628816,-634.7619047619047,-624.812030075188,-833.7606837606838,204.02010050251258,555.3113553113553,-675.9562841530054,
57.0,274.72527472527474,902.1978021978022,-75.45126353790614,-700.3508771929825,-483.75000000000006,-655.188679245283,-645.0184501845018,-861.0169491525423,176.88679245283018,544.1605839416059,-680.4232804232805,
58.0,254.71014492753622,900.3623188405797,-86.31578947368422,-726.2237762237762,-510.37344398340247,-675.7009345794393,-670.4379562043796,-884.1004184100418,154.88372093023256,523.4875444839859,-705.2631578947368,
59.0,235.6115107913669,901.4388489208633,-100.69686411149826,-740.893470790378,-536.7768595041323,-680.0904977375566,-695.6678700361011,-891.4634146341463,133.64055299539172,507.36842105263156,-679.4117647058823,
60.0,216.01423487544486,899.644128113879,-112.67123287671232,-767.1232876712329,-550.0,-701.7937219730941,-723.6559139784946,-915.2610441767068,111.76470588235294,493.05555555555554,-705.3658536585365,
61.0,197.51773049645388,903.5460992907801,-126.53061224489797,-793.174061433447,-568.2539682539683,-719.4690265486726,-751.2455516014235,-930.7086614173228,90.0,478.69415807560136,-727.536231884058,
62.0,178.24561403508773,901.7543859649123,-139.59731543624164,-819.047619047619,-592.1259842519685,-733.4782608695652,-761.2456747404843,-950.0,68.53448275862068,459.7315436241611,-741.7061611374407,
63.0,159.44055944055944,905.5944055944057,-148.05194805194805,-838.7205387205388,-616.015625,-758.0086580086579,-783.617747440273,-973.1800766283525,48.971193415637856,447.00000000000006,-763.8497652582159,
64.0,139.59044368600684,892.4914675767919,-157.59493670886076,-851.6556291390727,-637.0656370656371,-778.9699570815451,-811.5254237288136,-988.3458646616541,28.968253968253965,430.8196721311475,-789.7196261682243,
65.0,120.67796610169492,892.8813559322034,-170.3125,-876.8976897689768,-663.4615384615385,-764.4897959183673,-816.0655737704918,-1011.8959107806692,7.874015748031493,418.24104234527687,-803.2110091743119,
66.0,100.66666666666666,885.3333333333334,-183.90092879256966,-892.5081433224756,-687.0229007633588,-786.2348178137652,-847.7124183006536,-1039.4833948339483,-12.840466926070038,404.19354838709677,-825.0,
67.0,80.06535947712419,874.8366013071894,-198.15384615384616,-907.717041800643,-699.6268656716418,-808.0321285140561,-864.1025641025641,-1062.7737226277372,-33.97683397683397,391.025641025641,-823.2456140350877,
68.0,59.60912052117264,877.198697068404,-212.5382262996942,-929.3929712460065,-712.4087591240876,-826.5873015873016,-883.2807570977918,-1070.1067615658365,-54.16666666666667,378.594249201278,-845.6521739130435,
69.0,39.482200647249186,877.0226537216829,-223.79518072289156,-944.4794952681387,-733.9350180505414,-848.8188976377952,-862.5,-1098.2332155477031,-73.06273062730628,365.9235668789809,-868.1034482758621,
70.0,19.87179487179487,874.3589743589745,-233.33333333333334,-969.496855345912,-749.2907801418439,-867.3151750972762,-888.4955752212389,-1088.7755102040817,-91.3978494623656,341.4634146341463,-890.1709401709402,
71.0,0.31746031746031633,871.4285714285716,-248.52941176470588,-990.9375000000001,-773.5915492957746,-889.5752895752896,-917.3020527859238,-1112.121212121212,-113.16725978647688,325.67975830815715,-903.3613445378151,
72.0,-19.122257053291534,865.5172413793103,-262.8654970760234,-996.0244648318043,-800.7017543859648,-911.8773946360154,-948.8304093567251,-1093.2475884244373,-134.98233215547702,311.144578313253,-929.2887029288703,
73.0,-38.81987577639752,861.8012422360248,-274.8554913294798,-1021.3414634146341,-827.6223776223777,-937.7862595419847,-971.9653179190752,-1066.158536585366,-156.49122807017542,294.6428571428571,-947.5206611570248,
74.0,-58.282208588957054,855.2147239263803,-281.97183098591546,-1033.3333333333335,-854.3554006968641,-955.8490566037736,-991.7378917378917,-1097.5683890577507,-173.972602739726,273.7752161383285,-944.8000000000001,
75.0,-77.57575757575759,848.7878787878789,-295.8100558659218,-1029.1545189504373,-877.8546712802769,-973.8805970149255,-1017.7966101694915,-1125.0755287009063,-191.30434782608697,258.3333333333333,-951.5625,
76.0,-97.59036144578313,846.9879518072289,-310.55555555555554,-1044.6685878962535,-894.5392491467576,-995.5555555555555,-999.4623655913978,-1152.5525525525525,-207.14285714285717,241.07648725212468,-978.5992217898834,
77.0,-114.41176470588235,831.7647058823528,-324.24242424242425,-1063.4285714285713,-917.9661016949152,-1013.9194139194138,-1026.3999999999999,-1147.3837209302326,-228.93890675241158,225.42372881355934,-993.1034482758621,
78.0,-131.89655172413794,816.6666666666667,-335.59782608695656,-1079.09604519774,-941.077441077441,-1032.2463768115942,-1059.308510638298,-1168.103448275862,-242.10526315789474,205.47945205479454,-1011.7424242424242,
79.0,-151.98863636363637,810.2272727272726,-349.0566037735849,-1104.7887323943662,-963.8795986622073,-1019.5121951219512,-1080.3149606299212,-1196.0,-258.6102719033232,188.8283378746594,-1030.7116104868915,
80.0,-170.39106145251398,800.0,-363.53887399463804,-1062.4338624338625,-990.0,-1038.6206896551726,-1107.03125,-1223.5795454545455,-280.2395209580838,171.42857142857144,-1053.5315985130112,
81.0,-189.80716253443526,791.7355371900826,-377.86666666666673,-1063.1443298969073,-1009.2409240924093,-1049.8305084745762,-1136.5284974093263,-1222.0994475138123,-302.9761904761905,154.54545454545453,-1072.0588235294117,
82.0,-211.2328767123288,789.3150684931506,-390.74074074074076,-1078.6259541984732,-1018.1229773462784,-1076.3513513513515,-1143.7974683544305,-1249.7252747252746,-325.4437869822485,136.8421052631579,-1094.5255474452556,
83.0,-231.7934782608696,784.7826086956521,-401.04438642297646,-1100.0,-1023.7341772151899,-1094.9832775919733,-1169.8492462311558,-1245.6,-335.32763532763533,118.81443298969072,-1112.274368231047,
84.0,-250.67024128686327,776.1394101876675,-415.06493506493507,-1118.25,-1046.8553459119496,-1121.3333333333333,-1168.2926829268292,-1260.1049868766404,-358.64022662889516,99.27007299270073,-1138.4892086330935,
85.0,-270.1058201058201,767.4603174603175,-427.57731958762884,-1145.3865336658355,-1052.6153846153848,-1147.5083056478406,-1197.8155339805826,-1288.5117493472585,-380.6179775280899,80.91787439613528,-1160.0,
86.0,-290.0523560209424,760.7329842931938,-441.7948717948718,-1142.7184466019417,-1079.4478527607362,-1173.5099337748345,-1218.2254196642687,-1316.6233766233765,-404.18994413407825,62.65060240963856,-1176.678445229682,
87.0,-310.90909090909093,755.8441558441558,-455.8673469387755,-1170.2179176755449,-1102.7439024390244,-1183.0618892508144,-1245.0,-1323.1552162849873,-415.71815718157177,44.73684210526315,-1188.8501742160279,
88.0,-330.3341902313624,749.3573264781492,-450.122249388753,-1185.4066985645932,-1115.6156156156155,-1209.0909090909092,-1277.9097387173397,-1337.593984962406,-438.4408602150538,26.840855106888363,-1210.0346020761244,
89.0,-351.918158567775,746.2915601023018,-464.9635036496351,-1191.3145539906104,-1142.8143712574852,-1214.0127388535032,-1298.1220657276997,-1359.305210918114,-459.84042553191495,8.983451536643027,-1235.8620689655172,
90.0,-366.9172932330827,733.5839598997493,-473.6842105263157,-1215.1869158878505,-1155.1622418879056,-1240.0,-1328.2710280373833,-1391.5841584158416,-478.5340314136126,-9.198113207547177,-1243.0508474576272,
91.0,-388.5286783042394,730.6733167082294,-479.62529274004686,-1232.638888888889,-1139.7727272727273,-1266.139240506329,-1358.139534883721,-1398.5436893203885,-504.4386422976501,-26.995305164319248,-1148.923076923077,
92.0,-411.1940298507463,729.3532338308457,-484.4393592677346,-1259.122401847575,-1163.5593220338983,-1287.735849056604,-1361.818181818182,-1420.1923076923076,-526.0981912144703,-44.859813084112155,-1171.559633027523,
93.0,-427.6960784313726,720.0980392156863,-501.3698630136986,-1267.5,-1184.0336134453783,-1247.7611940298507,-1392.0814479638009,-1445.107398568019,-549.4871794871794,-62.18097447795823,-1182.8313253012047,
94.0,-447.9318734793187,715.5717761557178,-517.2727272727273,-1294.5578231292518,-1200.8310249307478,-1250.2923976608188,-1419.1011235955057,-1466.4302600472813,-563.1578947368421,-79.90762124711317,-1197.9166666666665,
95.0,-458.53080568720384,698.8151658767772,-531.8284424379233,-1321.7194570135746,-1221.4285714285713,-1228.0898876404494,-1449.2170022371365,-1498.5849056603774,-584.863523573201,-97.92626728110598,-1221.0059171597634,
96.0,-478.4037558685446,692.2535211267606,-549.099099099099,-1329.621380846325,-1238.0434782608695,-1251.3966480446927,-1448.6899563318777,-1526.9953051643192,-606.879606879607,-112.66968325791855,-1244.4117647058822,
97.0,-496.98375870069606,683.9907192575406,-559.1111111111111,-1343.8325991189429,-1243.7333333333333,-1238.918918918919,-1449.4669509594883,-1555.3738317757009,-620.4326923076924,-130.4740406320542,-1240.6876790830945,
98.0,-519.6304849884527,679.6766743648961,-576.4966740576497,-1367.5438596491229,-1271.0106382978724,-1248.936170212766,-1473.9957716701904,-1565.057471264368,-647.4820143884892,-144.24778761061944,-1237.9888268156424,
99.0,-540.8256880733945,674.0825688073395,-592.2737306843267,-1394.3107221006564,-1298.1432360742706,-1276.657824933687,-1501.4705882352941,-1575.1131221719459,-674.6411483253588,-160.17505470459517,-1239.8907103825136,
