iteration,hard,exp1,exp2,exp3,exp4,exp5,exp6,exp7,exp8,exp9,exp10,
0.0,0.0050125418235441935,0.0050125418235441935,0.002296212260350157,0.0031695747612790395,0.003868476777920332,0.0,0.00431966114451638,0.0020597329630105622,0.0026773777707163942,0.0018639334380627327,0.0023724803536303955,
1.0,0.0050125418235441935,0.0050125418235441935,0.002296212260350157,0.0031695747612790395,0.003868476777920332,0.0,0.00431966114451638,0.0020597329630105622,0.0,0.0018639334380627327,0.0023724803536303955,
2.0,0.0050125418235441935,0.0050125418235441935,0.002296212260350157,0.0031695747612790395,0.003868476777920332,0.0,0.0,0.0020597329630105622,0.0,0.0018639334380627327,0.004739345363896568,
3.0,0.0050125418235441935,0.0050125418235441935,0.002296212260350157,0.0031695747612790395,0.003868476777920332,0.0,0.0,0.0,0.0,0.0018639334380627327,0.004739345363896568,
4.0,0.010000083334583399,0.0050125418235441935,0.002296212260350157,0.0031695747612790395,0.003868476777920332,0.0,0.0,0.0,0.0,0.0018639334380627327,-0.00471698987813891,
5.0,0.010000083334583399,0.0050125418235441935,0.002296212260350157,0.0031695747612790395,0.0,0.0,0.0,0.0,0.0,0.0018639334380627327,-0.00471698987813891,
6.0,0.01496287267671232,0.0050125418235441935,0.002296212260350157,0.0,0.0038535693159899723,0.0,0.004301081899390702,0.0,0.0,0.0018639334380627327,-0.00471698987813891,
7.0,0.01496287267671232,0.0050125418235441935,0.002296212260350157,0.0,0.0038535693159899723,0.0,0.004301081899390702,0.0,0.0,0.0018639334380627327,-0.00471698987813891,
8.0,0.01990115431729502,0.0050125418235441935,0.002296212260350157,0.0,0.0038535693159899723,0.0,0.004301081899390702,0.0,0.0,0.0018639334380627327,-0.00471698987813891,
9.0,0.01990115431729502,0.0050125418235441935,0.002296212260350157,0.0,0.0038535693159899723,0.004210532536343458,0.004301081899390702,0.0,0.0,0.0018639334380627327,-0.00471698987813891,
10.0,0.01990115431729502,0.0050125418235441935,0.002296212260350157,0.0,0.0038535693159899723,0.004210532536343458,0.004301081899390702,0.0,0.0,0.0018639334380627327,-0.00471698987813891,
11.0,0.01990115431729502,0.0050125418235441935,0.002296212260350157,0.0,0.0038535693159899723,0.004210532536343458,0.004301081899390702,0.0,0.0,0.0018639334380627327,-0.0023557136924590365,
12.0,0.01990115431729502,0.0050125418235441935,0.002296212260350157,0.0,0.0038535693159899723,0.004210532536343458,0.004301081899390702,0.0,0.0,0.0,-0.0023557136924590365,
13.0,0.01990115431729502,0.0050125418235441935,0.002296212260350157,-0.0031595602903684815,0.0038535693159899723,0.004210532536343458,0.004301081899390702,0.0,0.0,0.0,-0.0023557136924590365,
14.0,0.01990115431729502,0.0050125418235441935,0.002296212260350157,-0.0031595602903684815,0.0038535693159899723,0.004210532536343458,0.004301081899390702,0.0,0.0,0.0018604656529196708,-0.0023557136924590365,
15.0,0.01990115431729502,0.0050125418235441935,0.002296212260350157,-0.0031595602903684815,0.0038535693159899723,0.004210532536343458,0.004301081899390702,-0.004106781952653359,0.0,0.0,-0.0023557136924590365,
16.0,0.01990115431729502,0.0050125418235441935,0.002296212260350157,-0.0031595602903684815,0.0038535693159899723,0.004210532536343458,0.004301081899390702,-0.004106781952653359,0.0,-0.0018570107472127711,-0.0023557136924590365,
17.0,0.01990115431729502,0.0050125418235441935,0.002296212260350157,-0.0031595602903684815,0.0038535693159899723,0.004210532536343458,0.004301081899390702,-0.004106781952653359,0.0,-0.0018570107472127711,-0.0023557136924590365,
18.0,0.01990115431729502,0.0050125418235441935,0.002296212260350157,-0.0031595602903684815,0.0038535693159899723,0.004210532536343458,0.004301081899390702,-0.004106781952653359,0.0,-0.0018570107472127711,-0.0023557136924590365,
19.0,0.03457134406508872,0.0,0.002296212260350157,-0.006309169193264721,0.0038535693159899723,0.004210532536343458,0.004301081899390702,-0.004106781952653359,0.0,0.0,-0.0023557136924590365,
20.0,0.03457134406508872,0.0,0.002296212260350157,-0.006309169193264721,0.0038535693159899723,0.004210532536343458,0.004301081899390702,-0.004106781952653359,0.0,0.0018535686493228347,-0.0023557136924590365,
21.0,0.03457134406508872,0.0,0.002296212260350157,-0.006309169193264721,0.0038535693159899723,0.0,0.004301081899390702,-0.004106781952653359,0.0,0.0018535686493228347,-0.0023557136924590365,
22.0,0.03457134406508872,0.0,0.002296212260350157,-0.006309169193264721,0.0038535693159899723,0.0,0.004301081899390702,-0.0061538655743782235,0.0,0.0018535686493228347,-0.0023557136924590365,
23.0,0.03457134406508872,0.0,0.002296212260350157,-0.006309169193264721,0.0038535693159899723,0.0,0.0,-0.0061538655743782235,0.0,0.007393749024938192,-0.0023557136924590365,
24.0,0.03457134406508872,0.0,0.002296212260350157,-0.006309169193264721,0.0038535693159899723,0.0,0.0,-0.0061538655743782235,-0.0026702285558789208,0.005540180375615351,0.0,
25.0,0.03457134406508872,0.0,0.002296212260350157,-0.006309169193264721,0.0038535693159899723,0.0,0.0,-0.0061538655743782235,-0.0026702285558789208,0.00738010729762246,0.0,
26.0,0.03457134406508872,0.0,0.002296212260350157,-0.006309169193264721,0.0038535693159899723,0.0,0.0,-0.0061538655743782235,-0.0026702285558789208,0.00738010729762246,0.0,
27.0,0.03941396854087663,0.0,0.002296212260350157,-0.006309169193264721,0.0038535693159899723,0.0,0.0,-0.0061538655743782235,-0.0026702285558789208,0.00738010729762246,0.0,
28.0,0.04423325497682566,0.0,0.002296212260350157,-0.006309169193264721,0.0038535693159899723,0.0,0.0,-0.0061538655743782235,-0.0026702285558789208,0.0055299680094611755,0.0,
29.0,0.04423325497682566,0.0,0.00458716400690614,-0.006309169193264721,0.0038535693159899723,0.0,0.0,-0.004098366392282248,-0.0026702285558789208,0.0055299680094611755,0.0,
